date,ninsee,no2,o3,pm10,code_commune,commune_std
01/04/2018,77521,20,33,25,77521.0,77521.0
01/04/2018,77522,11,36,20,77522.0,77522.0
01/04/2018,77523,10,36,20,77523.0,77523.0
01/04/2018,77524,11,40,19,77524.0,77524.0
01/04/2018,77525,23,33,29,77525.0,77525.0
01/04/2018,77526,13,34,25,77526.0,77526.0
01/04/2018,77527,14,36,22,77527.0,77527.0
01/04/2018,77528,17,38,19,77528.0,77528.0
01/04/2018,77529,19,34,25,77529.0,77529.0
01/04/2018,77530,11,36,22,77530.0,77530.0
01/04/2018,77531,9,43,17,77531.0,77531.0
01/04/2018,77532,11,37,22,77532.0,77532.0
01/04/2018,77533,9,41,17,77533.0,77533.0
01/04/2018,77534,17,37,20,77534.0,77534.0
01/04/2018,78003,7,40,15,78003.0,78003.0
01/04/2018,78005,20,37,20,78005.0,78005.0
01/04/2018,78006,10,40,15,78006.0,78006.0
01/04/2018,78007,15,38,19,78007.0,78007.0
01/04/2018,78009,8,40,15,78009.0,78009.0
01/04/2018,78010,14,38,19,78010.0,78010.0
01/04/2018,78013,13,38,19,78013.0,78013.0
01/04/2018,78015,16,37,20,78015.0,78015.0
01/04/2018,78020,15,38,19,78020.0,78020.0
01/04/2018,78029,14,37,20,78029.0,78029.0
01/04/2018,78030,9,40,15,78030.0,78030.0
01/04/2018,78031,16,36,19,78031.0,78031.0
01/04/2018,78033,14,37,19,78033.0,78033.0
01/04/2018,78034,12,39,17,78034.0,78034.0
01/04/2018,78036,12,39,19,78036.0,78036.0
01/04/2018,78043,15,39,19,78043.0,78043.0
01/04/2018,78048,12,40,17,78048.0,78048.0
01/04/2018,78049,14,37,19,78049.0,78049.0
01/04/2018,78050,10,40,17,78050.0,78050.0
01/04/2018,78053,12,39,17,78053.0,78053.0
01/04/2018,78057,15,36,19,78057.0,78057.0
01/04/2018,78062,13,39,19,78062.0,78062.0
01/04/2018,78068,14,37,19,78068.0,78068.0
01/04/2018,78070,15,37,19,78070.0,78070.0
01/04/2018,78071,8,40,15,78071.0,78071.0
01/04/2018,78072,15,38,19,78072.0,78072.0
01/04/2018,78073,12,40,19,78073.0,78073.0
01/04/2018,78076,12,39,17,78076.0,78076.0
01/04/2018,78077,10,40,15,78077.0,78077.0
01/04/2018,78082,15,38,19,78082.0,78082.0
01/04/2018,78084,11,39,17,78084.0,78084.0
01/04/2018,78087,10,40,17,78087.0,78087.0
01/04/2018,78089,15,37,19,78089.0,78089.0
01/04/2018,78090,15,37,20,78090.0,78090.0
01/04/2018,78092,18,37,19,78092.0,78092.0
01/04/2018,78096,11,40,15,78096.0,78096.0
01/04/2018,78104,16,37,19,78104.0,78104.0
01/04/2018,78107,15,38,19,78107.0,78107.0
01/04/2018,78108,10,40,15,78108.0,78108.0
01/04/2018,78113,14,36,20,78113.0,78113.0
01/04/2018,78117,16,40,19,78117.0,78117.0
01/04/2018,78118,17,36,19,78118.0,78118.0
01/04/2018,78120,9,40,15,78120.0,78120.0
01/04/2018,78123,16,37,19,78123.0,78123.0
01/04/2018,78124,22,35,20,78124.0,78124.0
01/04/2018,78125,8,40,15,78125.0,78125.0
01/04/2018,78126,18,38,19,78126.0,78126.0
01/04/2018,78128,8,40,15,78128.0,78128.0
01/04/2018,78133,15,38,19,78133.0,78133.0
01/04/2018,78138,16,37,20,78138.0,78138.0
01/04/2018,78140,15,37,20,78140.0,78140.0
01/04/2018,78143,12,40,19,78143.0,78143.0
01/04/2018,78146,19,36,19,78146.0,78146.0
01/04/2018,78147,13,37,19,78147.0,78147.0
01/04/2018,78152,12,39,19,78152.0,78152.0
01/04/2018,78158,17,38,19,78158.0,78158.0
01/04/2018,78160,10,40,19,78160.0,78160.0
01/04/2018,78162,9,40,17,78162.0,78162.0
01/04/2018,78163,13,39,17,78163.0,78163.0
01/04/2018,78164,7,40,15,78164.0,78164.0
01/04/2018,78165,12,39,19,78165.0,78165.0
01/04/2018,78168,10,40,17,78168.0,78168.0
01/04/2018,78171,11,40,15,78171.0,78171.0
01/04/2018,78172,18,36,20,78172.0,78172.0
01/04/2018,78185,14,38,17,78185.0,78185.0
01/04/2018,78188,13,38,19,78188.0,78188.0
01/04/2018,78189,14,38,19,78189.0,78189.0
01/04/2018,78190,18,37,19,78190.0,78190.0
01/04/2018,78192,15,39,19,78192.0,78192.0
01/04/2018,78193,9,40,17,78193.0,78193.0
01/04/2018,78194,11,40,15,78194.0,78194.0
01/04/2018,78196,13,38,19,78196.0,78196.0
01/04/2018,78202,15,35,20,78202.0,78202.0
01/04/2018,78206,15,37,20,78206.0,78206.0
01/04/2018,78208,11,40,19,78208.0,78208.0
01/04/2018,78209,8,40,14,78209.0,78209.0
01/04/2018,78217,14,37,20,78217.0,78217.0
01/04/2018,78220,10,40,17,78220.0,78220.0
01/04/2018,78224,15,38,19,78224.0,78224.0
01/04/2018,78227,14,36,20,78227.0,78227.0
01/04/2018,78230,14,37,19,78230.0,78230.0
01/04/2018,78231,16,37,19,78231.0,78231.0
01/04/2018,78233,14,38,19,78233.0,78233.0
01/04/2018,78234,15,38,19,78234.0,78234.0
01/04/2018,78236,13,39,19,78236.0,78236.0
01/04/2018,78237,13,39,17,78237.0,78237.0
01/04/2018,78238,14,37,20,78238.0,78238.0
01/04/2018,78239,17,36,20,78239.0,78239.0
01/04/2018,78242,13,39,19,78242.0,78242.0
01/04/2018,78245,16,37,19,78245.0,78245.0
01/04/2018,78246,16,36,20,78246.0,78246.0
01/04/2018,78251,15,38,19,78251.0,78251.0
01/04/2018,78255,15,36,20,78255.0,78255.0
01/04/2018,78261,14,36,20,78261.0,78261.0
01/04/2018,78262,11,39,17,78262.0,78262.0
01/04/2018,78263,12,40,17,78263.0,78263.0
01/04/2018,78264,11,40,17,78264.0,78264.0
01/04/2018,78265,12,39,17,78265.0,78265.0
01/04/2018,78267,14,36,20,78267.0,78267.0
01/04/2018,78269,9,40,15,78269.0,78269.0
01/04/2018,78276,15,36,20,78276.0,78276.0
01/04/2018,78278,13,38,19,78278.0,78278.0
01/04/2018,78281,14,37,19,78281.0,78281.0
01/04/2018,78283,10,40,15,78283.0,78283.0
01/04/2018,78285,12,40,17,78285.0,78285.0
01/04/2018,78289,12,40,17,78289.0,78289.0
01/04/2018,78290,17,36,19,78290.0,78290.0
01/04/2018,78291,16,37,19,78291.0,78291.0
01/04/2018,78296,15,36,20,78296.0,78296.0
01/04/2018,78297,12,40,19,78297.0,78297.0
01/04/2018,78299,14,36,20,78299.0,78299.0
01/04/2018,78300,14,38,19,78300.0,78300.0
01/04/2018,78302,10,40,15,78302.0,78302.0
01/04/2018,78305,14,38,19,78305.0,78305.0
01/04/2018,78307,9,40,14,78307.0,78307.0
01/04/2018,78310,11,40,17,78310.0,78310.0
01/04/2018,78311,22,35,20,78311.0,78311.0
01/04/2018,78314,15,36,20,78314.0,78314.0
01/04/2018,78317,13,36,20,78317.0,78317.0
01/04/2018,78320,14,37,19,78320.0,78320.0
01/04/2018,78321,11,39,17,78321.0,78321.0
01/04/2018,78322,18,40,20,78322.0,78322.0
01/04/2018,78324,16,37,19,78324.0,78324.0
01/04/2018,78325,14,38,19,78325.0,78325.0
01/04/2018,78327,14,36,20,78327.0,78327.0
01/04/2018,78329,13,36,20,78329.0,78329.0
01/04/2018,78334,9,40,17,78334.0,78334.0
01/04/2018,78335,17,36,20,78335.0,78335.0
01/04/2018,78337,14,36,19,78337.0,78337.0
01/04/2018,78343,15,40,19,78343.0,78343.0
01/04/2018,78344,14,38,19,78344.0,78344.0
01/04/2018,78346,14,38,19,78346.0,78346.0
01/04/2018,78349,9,40,15,78349.0,78349.0
01/04/2018,78350,17,38,19,78350.0,78350.0
01/04/2018,78354,17,36,19,78354.0,78354.0
01/04/2018,78356,12,40,19,78356.0,78356.0
01/04/2018,78358,20,36,20,78358.0,78358.0
01/04/2018,78361,17,36,19,78361.0,78361.0
01/04/2018,78362,17,36,19,78362.0,78362.0
01/04/2018,78364,12,38,19,78364.0,78364.0
01/04/2018,78366,11,39,17,78366.0,78366.0
01/04/2018,78367,15,38,19,78367.0,78367.0
01/04/2018,78368,13,38,19,78368.0,78368.0
01/04/2018,78372,16,38,19,78372.0,78372.0
01/04/2018,78380,14,38,19,78380.0,78380.0
01/04/2018,78381,11,40,17,78381.0,78381.0
01/04/2018,78382,16,37,20,78382.0,78382.0
01/04/2018,78383,10,40,17,78383.0,78383.0
01/04/2018,78384,15,37,20,78384.0,78384.0
01/04/2018,78385,15,37,19,78385.0,78385.0
01/04/2018,78389,11,40,17,78389.0,78389.0
01/04/2018,78391,16,36,19,78391.0,78391.0
01/04/2018,78396,19,36,20,78396.0,78396.0
01/04/2018,78397,10,40,17,78397.0,78397.0
01/04/2018,78398,10,40,17,78398.0,78398.0
01/04/2018,78401,14,36,20,78401.0,78401.0
01/04/2018,78402,15,37,19,78402.0,78402.0
01/04/2018,78403,14,36,20,78403.0,78403.0
01/04/2018,78404,12,40,17,78404.0,78404.0
01/04/2018,78406,11,40,19,78406.0,78406.0
01/04/2018,78407,10,40,14,78407.0,78407.0
01/04/2018,78410,16,36,20,78410.0,78410.0
01/04/2018,78413,13,39,17,78413.0,78413.0
01/04/2018,78415,13,38,19,78415.0,78415.0
01/04/2018,78416,13,36,20,78416.0,78416.0
01/04/2018,78417,15,39,19,78417.0,78417.0
01/04/2018,78418,20,36,20,78418.0,78418.0
01/04/2018,78420,11,40,17,78420.0,78420.0
01/04/2018,78423,11,40,19,78423.0,78423.0
01/04/2018,78431,15,38,19,78431.0,78431.0
01/04/2018,78437,16,36,20,78437.0,78437.0
01/04/2018,78439,14,39,17,78439.0,78439.0
01/04/2018,78440,15,37,20,78440.0,78440.0
01/04/2018,78442,11,39,17,78442.0,78442.0
01/04/2018,78443,11,39,17,78443.0,78443.0
01/04/2018,78444,14,38,19,78444.0,78444.0
01/04/2018,78451,14,37,19,78451.0,78451.0
01/04/2018,78455,14,38,19,78455.0,78455.0
01/04/2018,78460,13,36,20,78460.0,78460.0
01/04/2018,78464,7,40,15,78464.0,78464.0
01/04/2018,78465,13,39,17,78465.0,78465.0
01/04/2018,78466,15,38,19,78466.0,78466.0
01/04/2018,78470,7,40,15,78470.0,78470.0
01/04/2018,78472,8,40,15,78472.0,78472.0
01/04/2018,78474,13,39,17,78474.0,78474.0
01/04/2018,78475,13,38,17,78475.0,78475.0
01/04/2018,78478,8,40,15,78478.0,78478.0
01/04/2018,78481,17,37,19,78481.0,78481.0
01/04/2018,78484,16,37,19,78484.0,78484.0
01/04/2018,78486,10,40,15,78486.0,78486.0
01/04/2018,78490,12,39,19,78490.0,78490.0
01/04/2018,78497,10,40,15,78497.0,78497.0
01/04/2018,78498,16,38,19,78498.0,78498.0
01/04/2018,78499,7,40,15,78499.0,78499.0
01/04/2018,78501,15,36,20,78501.0,78501.0
01/04/2018,78502,17,37,19,78502.0,78502.0
01/04/2018,78503,14,37,19,78503.0,78503.0
01/04/2018,78505,13,39,17,78505.0,78505.0
01/04/2018,78506,8,40,15,78506.0,78506.0
01/04/2018,78513,11,40,17,78513.0,78513.0
01/04/2018,78516,9,40,14,78516.0,78516.0
01/04/2018,78517,9,40,15,78517.0,78517.0
01/04/2018,78518,13,39,19,78518.0,78518.0
01/04/2018,78520,13,40,17,78520.0,78520.0
01/04/2018,78522,9,40,15,78522.0,78522.0
01/04/2018,78524,15,38,19,78524.0,78524.0
01/04/2018,78528,16,36,19,78528.0,78528.0
01/04/2018,78530,15,38,19,78530.0,78530.0
01/04/2018,78531,17,37,19,78531.0,78531.0
01/04/2018,78536,14,36,20,78536.0,78536.0
01/04/2018,78537,8,40,15,78537.0,78537.0
01/04/2018,78545,13,39,19,78545.0,78545.0
01/04/2018,78548,9,40,17,78548.0,78548.0
01/04/2018,78550,12,39,19,78550.0,78550.0
01/04/2018,78551,19,38,20,78551.0,78551.0
01/04/2018,78557,9,40,14,78557.0,78557.0
01/04/2018,78558,14,38,19,78558.0,78558.0
01/04/2018,78559,13,38,19,78559.0,78559.0
01/04/2018,78561,10,40,17,78561.0,78561.0
01/04/2018,78562,11,40,17,78562.0,78562.0
01/04/2018,78564,8,40,15,78564.0,78564.0
01/04/2018,78565,14,38,19,78565.0,78565.0
01/04/2018,78567,16,36,20,78567.0,78567.0
01/04/2018,78569,8,40,15,78569.0,78569.0
01/04/2018,78571,14,38,19,78571.0,78571.0
01/04/2018,78575,12,40,19,78575.0,78575.0
01/04/2018,78576,10,40,17,78576.0,78576.0
01/04/2018,78586,22,35,20,78586.0,78586.0
01/04/2018,78588,12,38,17,78588.0,78588.0
01/04/2018,78590,9,40,17,78590.0,78590.0
01/04/2018,78591,14,38,19,78591.0,78591.0
01/04/2018,78597,16,37,19,78597.0,78597.0
01/04/2018,78601,7,40,15,78601.0,78601.0
01/04/2018,78605,13,39,17,78605.0,78605.0
01/04/2018,78606,10,40,14,78606.0,78606.0
01/04/2018,78608,15,38,19,78608.0,78608.0
01/04/2018,78609,14,36,20,78609.0,78609.0
01/04/2018,78615,12,39,19,78615.0,78615.0
01/04/2018,78616,13,38,19,78616.0,78616.0
01/04/2018,78618,13,39,17,78618.0,78618.0
01/04/2018,78620,14,40,19,78620.0,78620.0
01/04/2018,78621,11,40,19,78621.0,78621.0
01/04/2018,78623,11,40,17,78623.0,78623.0
01/04/2018,78624,15,37,20,78624.0,78624.0
01/04/2018,78638,15,37,20,78638.0,78638.0
01/04/2018,78640,21,38,20,78640.0,78640.0
01/04/2018,78642,15,37,20,78642.0,78642.0
01/04/2018,78643,15,37,20,78643.0,78643.0
01/04/2018,78644,10,40,17,78644.0,78644.0
01/04/2018,78646,17,39,20,78646.0,78646.0
01/04/2018,78647,16,37,19,78647.0,78647.0
01/04/2018,78650,18,37,19,78650.0,78650.0
01/04/2018,78653,11,39,17,78653.0,78653.0
01/04/2018,78655,9,40,15,78655.0,78655.0
01/04/2018,78668,14,37,19,78668.0,78668.0
01/04/2018,78672,15,38,19,78672.0,78672.0
01/04/2018,78674,13,39,19,78674.0,78674.0
01/04/2018,78677,15,37,19,78677.0,78677.0
01/04/2018,78681,13,39,19,78681.0,78681.0
01/04/2018,78683,11,39,17,78683.0,78683.0
01/04/2018,78686,19,38,20,78686.0,78686.0
01/04/2018,78688,11,40,19,78688.0,78688.0
01/04/2018,91001,11,40,14,91001.0,91001.0
01/04/2018,91016,10,40,14,91016.0,91016.0
01/04/2018,91017,11,40,17,91017.0,91017.0
01/04/2018,91021,17,40,19,91021.0,91021.0
01/04/2018,91022,10,40,14,91022.0,91022.0
01/04/2018,91027,23,38,24,91027.0,91027.0
01/04/2018,91035,9,40,15,91035.0,91035.0
01/04/2018,91037,18,39,19,91037.0,91037.0
01/04/2018,91038,14,40,15,91038.0,91038.0
01/04/2018,91041,16,40,19,91041.0,91041.0
01/04/2018,91044,20,39,20,91044.0,91044.0
01/04/2018,91045,18,40,19,91045.0,91045.0
01/04/2018,91047,16,40,17,91047.0,91047.0
01/04/2018,91064,22,39,20,91064.0,91064.0
01/04/2018,91067,10,40,14,91067.0,91067.0
01/04/2018,91069,10,40,15,91069.0,91069.0
01/04/2018,91075,11,40,15,91075.0,91075.0
01/04/2018,91079,11,40,15,91079.0,91079.0
01/04/2018,91080,14,40,15,91080.0,91080.0
01/04/2018,91081,12,40,15,91081.0,91081.0
01/04/2018,91085,15,40,17,91085.0,91085.0
01/04/2018,91086,23,39,20,91086.0,91086.0
01/04/2018,91093,10,40,17,91093.0,91093.0
01/04/2018,91095,16,40,17,91095.0,91095.0
01/04/2018,91097,20,36,22,91097.0,91097.0
01/04/2018,91098,10,40,15,91098.0,91098.0
01/04/2018,91099,14,40,15,91099.0,91099.0
01/04/2018,91100,13,40,15,91100.0,91100.0
01/04/2018,91103,20,40,20,91103.0,91103.0
01/04/2018,91105,14,40,17,91105.0,91105.0
01/04/2018,91106,14,40,17,91106.0,91106.0
01/04/2018,91109,12,40,15,91109.0,91109.0
01/04/2018,91111,13,40,19,91111.0,91111.0
01/04/2018,91112,10,40,15,91112.0,91112.0
01/04/2018,91114,20,37,22,91114.0,91114.0
01/04/2018,91115,15,40,19,91115.0,91115.0
01/04/2018,91121,11,40,15,91121.0,91121.0
01/04/2018,91122,15,40,19,91122.0,91122.0
01/04/2018,91129,15,40,17,91129.0,91129.0
01/04/2018,91130,11,40,15,91130.0,91130.0
01/04/2018,91131,10,40,14,91131.0,91131.0
01/04/2018,91132,14,40,17,91132.0,91132.0
01/04/2018,91135,17,40,17,91135.0,91135.0
01/04/2018,91136,21,38,20,91136.0,91136.0
01/04/2018,91137,11,40,15,91137.0,91137.0
01/04/2018,91145,8,40,15,91145.0,91145.0
01/04/2018,91148,13,40,15,91148.0,91148.0
01/04/2018,91156,17,40,19,91156.0,91156.0
01/04/2018,91159,19,40,19,91159.0,91159.0
01/04/2018,91161,23,38,22,91161.0,91161.0
01/04/2018,91174,24,39,20,91174.0,91174.0
01/04/2018,91175,9,40,15,91175.0,91175.0
01/04/2018,91179,21,39,19,91179.0,91179.0
01/04/2018,91180,13,40,15,91180.0,91180.0
01/04/2018,91182,25,39,20,91182.0,91182.0
01/04/2018,91184,13,40,15,91184.0,91184.0
01/04/2018,91186,13,40,17,91186.0,91186.0
01/04/2018,91191,20,36,24,91191.0,91191.0
01/04/2018,91195,14,40,17,91195.0,91195.0
01/04/2018,91198,14,40,15,91198.0,91198.0
01/04/2018,91200,10,40,15,91200.0,91200.0
01/04/2018,91201,22,38,22,91201.0,91201.0
01/04/2018,91204,22,40,20,91204.0,91204.0
01/04/2018,91207,16,40,19,91207.0,91207.0
01/04/2018,91215,20,37,22,91215.0,91215.0
01/04/2018,91216,21,39,20,91216.0,91216.0
01/04/2018,91222,10,40,14,91222.0,91222.0
01/04/2018,91223,12,40,15,91223.0,91223.0
01/04/2018,91225,24,38,22,91225.0,91225.0
01/04/2018,91226,14,40,15,91226.0,91226.0
01/04/2018,91228,25,39,20,91228.0,91228.0
01/04/2018,91232,15,40,17,91232.0,91232.0
01/04/2018,91235,23,39,20,91235.0,91235.0
01/04/2018,91240,11,40,14,91240.0,91240.0
01/04/2018,91243,15,40,19,91243.0,91243.0
01/04/2018,91244,20,40,19,91244.0,91244.0
01/04/2018,91247,10,40,15,91247.0,91247.0
01/04/2018,91248,12,40,15,91248.0,91248.0
01/04/2018,91249,11,40,17,91249.0,91249.0
01/04/2018,91272,15,40,19,91272.0,91272.0
01/04/2018,91273,11,40,15,91273.0,91273.0
01/04/2018,91274,12,40,19,91274.0,91274.0
01/04/2018,91275,13,40,19,91275.0,91275.0
01/04/2018,91284,10,40,15,91284.0,91284.0
01/04/2018,91286,23,39,20,91286.0,91286.0
01/04/2018,91292,17,40,19,91292.0,91292.0
01/04/2018,91293,14,40,17,91293.0,91293.0
01/04/2018,91294,10,40,14,91294.0,91294.0
01/04/2018,91312,20,38,20,91312.0,91312.0
01/04/2018,91315,18,40,17,91315.0,91315.0
01/04/2018,91318,15,40,17,91318.0,91318.0
01/04/2018,91319,14,40,19,91319.0,91319.0
01/04/2018,91326,22,38,22,91326.0,91326.0
01/04/2018,91330,16,40,17,91330.0,91330.0
01/04/2018,91332,20,40,19,91332.0,91332.0
01/04/2018,91333,18,40,20,91333.0,91333.0
01/04/2018,91338,11,40,17,91338.0,91338.0
01/04/2018,91339,18,40,20,91339.0,91339.0
01/04/2018,91340,24,39,20,91340.0,91340.0
01/04/2018,91345,21,39,22,91345.0,91345.0
01/04/2018,91347,20,40,20,91347.0,91347.0
01/04/2018,91359,12,40,15,91359.0,91359.0
01/04/2018,91363,17,40,20,91363.0,91363.0
01/04/2018,91374,11,40,15,91374.0,91374.0
01/04/2018,91376,18,40,19,91376.0,91376.0
01/04/2018,91377,23,38,22,91377.0,91377.0
01/04/2018,91378,14,40,17,91378.0,91378.0
01/04/2018,91386,21,40,19,91386.0,91386.0
01/04/2018,91390,10,40,14,91390.0,91390.0
01/04/2018,91393,9,40,15,91393.0,91393.0
01/04/2018,91399,11,40,15,91399.0,91399.0
01/04/2018,91405,12,41,15,91405.0,91405.0
01/04/2018,91408,13,40,15,91408.0,91408.0
01/04/2018,91411,10,40,17,91411.0,91411.0
01/04/2018,91412,16,40,17,91412.0,91412.0
01/04/2018,91414,10,40,14,91414.0,91414.0
01/04/2018,91421,20,38,22,91421.0,91421.0
01/04/2018,91425,19,40,20,91425.0,91425.0
01/04/2018,91432,23,38,22,91432.0,91432.0
01/04/2018,91433,13,40,15,91433.0,91433.0
01/04/2018,91434,22,39,20,91434.0,91434.0
01/04/2018,91435,21,39,19,91435.0,91435.0
01/04/2018,91441,16,40,17,91441.0,91441.0
01/04/2018,91457,18,40,19,91457.0,91457.0
01/04/2018,91458,18,40,20,91458.0,91458.0
01/04/2018,91461,16,40,19,91461.0,91461.0
01/04/2018,91463,10,41,15,91463.0,91463.0
01/04/2018,91468,21,39,19,91468.0,91468.0
01/04/2018,91469,11,40,15,91469.0,91469.0
01/04/2018,91471,17,40,20,91471.0,91471.0
01/04/2018,91473,13,40,15,91473.0,91473.0
01/04/2018,91477,20,40,20,91477.0,91477.0
01/04/2018,91479,25,38,24,91479.0,91479.0
01/04/2018,91482,9,40,17,91482.0,91482.0
01/04/2018,91494,21,40,20,91494.0,91494.0
01/04/2018,91495,10,40,15,91495.0,91495.0
01/04/2018,91507,10,40,15,91507.0,91507.0
01/04/2018,91508,12,40,15,91508.0,91508.0
01/04/2018,91511,9,40,14,91511.0,91511.0
01/04/2018,91514,20,37,22,91514.0,91514.0
01/04/2018,91519,10,40,15,91519.0,91519.0
01/04/2018,91521,24,39,22,91521.0,91521.0
01/04/2018,91525,11,40,15,91525.0,91525.0
01/04/2018,91526,11,40,14,91526.0,91526.0
01/04/2018,91533,10,40,14,91533.0,91533.0
01/04/2018,91534,18,40,20,91534.0,91534.0
01/04/2018,91538,14,40,19,91538.0,91538.0
01/04/2018,91540,13,40,17,91540.0,91540.0
01/04/2018,91544,11,40,14,91544.0,91544.0
01/04/2018,91546,10,40,15,91546.0,91546.0
01/04/2018,91547,9,40,14,91547.0,91547.0
01/04/2018,91549,22,39,20,91549.0,91549.0
01/04/2018,91552,18,40,19,91552.0,91552.0
01/04/2018,91553,23,38,20,91553.0,91553.0
01/04/2018,91556,11,40,15,91556.0,91556.0
01/04/2018,91560,15,40,19,91560.0,91560.0
01/04/2018,91568,13,40,17,91568.0,91568.0
01/04/2018,91570,21,40,20,91570.0,91570.0
01/04/2018,91573,22,38,20,91573.0,91573.0
01/04/2018,91577,22,39,20,91577.0,91577.0
01/04/2018,91578,14,40,17,91578.0,91578.0
01/04/2018,91579,18,40,19,91579.0,91579.0
01/04/2018,91581,15,40,17,91581.0,91581.0
01/04/2018,91587,21,39,20,91587.0,91587.0
01/04/2018,91589,22,38,22,91589.0,91589.0
01/04/2018,91593,12,40,15,91593.0,91593.0
01/04/2018,91599,15,40,17,91599.0,91599.0
01/04/2018,91600,23,38,22,91600.0,91600.0
01/04/2018,91602,13,40,17,91602.0,91602.0
01/04/2018,91613,9,40,14,91613.0,91613.0
01/04/2018,91617,22,38,20,91617.0,91617.0
01/04/2018,91619,15,40,17,91619.0,91619.0
01/04/2018,91629,12,40,15,91629.0,91629.0
01/04/2018,91630,12,40,17,91630.0,91630.0
01/04/2018,91631,20,36,22,91631.0,91631.0
01/04/2018,91634,12,40,17,91634.0,91634.0
01/04/2018,91635,19,39,20,91635.0,91635.0
01/04/2018,91639,13,40,15,91639.0,91639.0
01/04/2018,91645,23,38,22,91645.0,91645.0
01/04/2018,91648,22,40,20,91648.0,91648.0
01/04/2018,91649,20,40,19,91649.0,91649.0
01/04/2018,91654,14,40,17,91654.0,91654.0
01/04/2018,91657,21,38,24,91657.0,91657.0
01/04/2018,91659,22,39,20,91659.0,91659.0
01/04/2018,91661,20,40,20,91661.0,91661.0
01/04/2018,91662,12,40,15,91662.0,91662.0
01/04/2018,91665,19,39,20,91665.0,91665.0
01/04/2018,91666,18,40,20,91666.0,91666.0
01/04/2018,91667,21,39,20,91667.0,91667.0
01/04/2018,91671,14,40,15,91671.0,91671.0
01/04/2018,91679,14,40,19,91679.0,91679.0
01/04/2018,91685,20,39,20,91685.0,91685.0
01/04/2018,91687,22,39,22,91687.0,91687.0
01/04/2018,91689,25,38,22,91689.0,91689.0
01/04/2018,91691,20,37,24,91691.0,91691.0
01/04/2018,91692,16,40,20,91692.0,91692.0
01/04/2018,92002,26,38,22,92002.0,92002.0
01/04/2018,92004,27,33,22,92004.0,92004.0
01/04/2018,92007,28,35,22,92007.0,92007.0
01/04/2018,92009,24,33,20,92009.0,92009.0
01/04/2018,92012,28,35,20,92012.0,92012.0
01/04/2018,92014,27,35,24,92014.0,92014.0
01/04/2018,92019,25,37,22,92019.0,92019.0
01/04/2018,92020,28,35,22,92020.0,92020.0
01/04/2018,92022,21,38,20,92022.0,92022.0
01/04/2018,92023,27,37,22,92023.0,92023.0
01/04/2018,92024,28,33,22,92024.0,92024.0
01/04/2018,92025,24,34,20,92025.0,92025.0
01/04/2018,92026,25,34,20,92026.0,92026.0
01/04/2018,92032,27,36,22,92032.0,92032.0
01/04/2018,92033,22,37,20,92033.0,92033.0
01/04/2018,92035,24,34,20,92035.0,92035.0
01/04/2018,92036,28,34,22,92036.0,92036.0
01/04/2018,92040,28,35,22,92040.0,92040.0
01/04/2018,92044,28,33,20,92044.0,92044.0
01/04/2018,92046,28,35,22,92046.0,92046.0
01/04/2018,92047,20,38,19,92047.0,92047.0
01/04/2018,92048,26,37,20,92048.0,92048.0
01/04/2018,92049,28,34,22,92049.0,92049.0
01/04/2018,92050,23,35,20,92050.0,92050.0
01/04/2018,92051,28,33,20,92051.0,92051.0
01/04/2018,92060,26,37,22,92060.0,92060.0
01/04/2018,92062,25,34,20,92062.0,92062.0
01/04/2018,92063,22,37,20,92063.0,92063.0
01/04/2018,92064,24,37,20,92064.0,92064.0
01/04/2018,92071,27,36,22,92071.0,92071.0
01/04/2018,92072,25,37,20,92072.0,92072.0
01/04/2018,92073,25,35,20,92073.0,92073.0
01/04/2018,92075,29,35,22,92075.0,92075.0
01/04/2018,92076,20,37,19,92076.0,92076.0
01/04/2018,92077,21,38,20,92077.0,92077.0
01/04/2018,92078,27,33,22,92078.0,92078.0
01/04/2018,93001,40,33,22,93001.0,93001.0
01/04/2018,93005,39,33,27,93005.0,93005.0
01/04/2018,93006,37,33,22,93006.0,93006.0
01/04/2018,93007,40,33,24,93007.0,93007.0
01/04/2018,93008,40,33,22,93008.0,93008.0
01/04/2018,93010,37,34,24,93010.0,93010.0
01/04/2018,93013,40,33,24,93013.0,93013.0
01/04/2018,93014,31,33,25,93014.0,93014.0
01/04/2018,93015,30,31,27,93015.0,93015.0
01/04/2018,93027,39,33,24,93027.0,93027.0
01/04/2018,93029,40,33,24,93029.0,93029.0
01/04/2018,93030,40,33,24,93030.0,93030.0
01/04/2018,93031,28,34,22,93031.0,93031.0
01/04/2018,93032,29,33,25,93032.0,93032.0
01/04/2018,93033,29,32,25,93033.0,93033.0
01/04/2018,93039,29,33,22,93039.0,93039.0
01/04/2018,93045,38,33,22,93045.0,93045.0
01/04/2018,93046,33,33,27,93046.0,93046.0
01/04/2018,93047,29,33,27,93047.0,93047.0
01/04/2018,93048,35,33,22,93048.0,93048.0
01/04/2018,93049,28,34,24,93049.0,93049.0
01/04/2018,93050,28,33,24,93050.0,93050.0
01/04/2018,93051,28,33,24,93051.0,93051.0
01/04/2018,93053,39,34,22,93053.0,93053.0
01/04/2018,93055,40,33,22,93055.0,93055.0
01/04/2018,93057,34,33,24,93057.0,93057.0
01/04/2018,93059,32,33,22,93059.0,93059.0
01/04/2018,93061,38,33,22,93061.0,93061.0
01/04/2018,93062,30,33,24,93062.0,93062.0
